t,X,Y,Z
38.157,448,254,1.244895
38.189,473,197,1.182718
38.224,481,196,1.185857
38.255,482,197,1.186202
38.287,480,201,1.183752
38.321,478,203,1.180425
38.354,476,204,1.175596
38.39,439,240,1.244707
38.421,438,241,1.240075
38.455,438,239,1.219389
38.489,431,244,1.219452
38.521,416,256,1.227057
38.554,395,287,1.244316
38.591,407,310,1.197635
38.621,405,389,1.248419
38.653,403,375,1.226138
38.69,386,344,1.210088
38.723,373,345,1.192898
38.753,360,383,1.220306
38.791,361,377,1.232566
38.819,363,376,1.235742
38.857,345,401,1.288761
38.888,340,399,1.274391
38.921,331,401,1.233994
38.954,330,399,1.228626
38.99,330,398,1.228681
39.02,329,400,1.227192
39.056,329,401,1.226217
39.09,299,311,1.002703
39.126,299,311,1.002718
39.159,299,311,1.002645
39.194,299,311,1.002923
39.225,299,310,1.003907
39.257,304,302,1.004182
39.29,308,296,1.007091
39.325,313,286,1.01018
39.358,317,272,1.014228
39.387,319,273,1.027281
39.422,324,237,1.028507
39.457,328,227,1.038136
39.488,334,218,1.059107
39.522,323,215,1.071238
39.558,337,190,1.090449
39.589,338,190,1.098462
39.623,341,180,1.115967
39.656,342,176,1.124619
39.69,343,171,1.137371
39.722,345,169,1.147544
39.759,347,158,1.16318
39.788,357,144,1.177844
39.825,358,143,1.18043
39.856,364,134,1.194823
39.889,362,143,1.198249
39.922,361,143,1.198659
39.958,361,145,1.19917
39.993,362,145,1.198898
40.023,364,156,1.193926
40.058,366,157,1.191374
40.094,368,160,1.183113
40.125,376,169,1.166519
40.16,381,178,1.151678
40.191,387,186,1.137385
40.226,396,204,1.120347
40.255,400,213,1.10776
40.291,429,212,1.088538
40.324,435,227,1.07846
40.358,446,238,1.065985
40.389,459,250,1.053671
40.428,468,266,1.047876
40.455,476,276,1.042078
40.494,439,302,1.141413
40.525,431,310,1.16471
40.558,430,324,1.201686
40.592,486,316,1.028847
40.624,484,323,1.028745
40.659,483,325,1.028102
40.692,483,325,1.026618
40.724,482,325,1.024506
40.759,429,326,1.1606
40.791,483,324,1.027151
40.826,420,313,1.156426
40.857,413,318,1.192288
40.889,414,308,1.18355
40.924,419,310,1.17923
40.957,380,292,1.161873
40.99,391,254,1.026539
41.028,362,254,1.04118
41.06,351,240,1.041216
41.092,340,230,1.046233
41.129,324,221,1.057086
41.163,316,217,1.065215
41.193,320,234,1.09421
41.225,305,215,1.093046
41.26,307,214,1.098577
41.289,309,213,1.10406
41.327,307,208,1.112268
41.356,306,205,1.117659
41.391,306,205,1.120313
41.424,311,162,1.114581
41.457,311,162,1.114912
41.491,311,162,1.115407
41.526,312,161,1.115861
41.559,312,161,1.115946
52.194,411,310,1.3116
52.23,450,360,0.9279456
52.264,449,360,0.9284765
52.294,449,360,0.9287304
52.332,449,360,0.9289093
52.363,448,360,0.9291083
52.393,448,360,0.9290672
52.43,448,360,0.9290908
52.461,448,360,0.9291328
52.517,448,360,0.9290882
52.531,449,360,0.9270759
52.562,449,360,0.9252407
52.593,449,360,0.9252988
52.63,450,360,0.9245639
52.665,450,361,0.9237956
52.694,450,361,0.9237035
52.73,451,361,0.9227195
52.762,451,361,0.9222032
52.793,451,361,0.9221407
52.83,451,361,0.9218391
52.862,451,361,0.9214696
52.896,451,361,0.9214136
52.931,451,361,0.9219011
52.962,451,360,0.9226433
52.994,451,360,0.9228191
53.031,451,360,0.923182
53.063,451,360,0.9237167
53.094,451,360,0.9239158
53.133,451,360,0.9243724
53.164,449,360,0.9250887
53.198,449,360,0.9253082
53.23,449,360,0.9251927
53.262,449,360,0.9251276
53.299,450,360,0.9242383
53.331,450,360,0.9244472
53.363,450,360,0.9244767
53.399,450,360,0.9244354
53.432,450,360,0.9246119
53.461,450,360,0.924654
53.498,450,360,0.9247313
53.53,450,360,0.9246837
53.562,451,360,0.9229737
53.598,451,360,0.923025
53.631,451,360,0.9223461
53.664,451,360,0.9216282
53.699,451,360,0.921846
53.731,451,360,0.9219392
53.764,451,360,0.9221361
53.8,451,360,0.9216613
53.833,451,360,0.9218357
53.864,451,360,0.9220195
53.899,451,360,0.9222107
53.931,451,360,0.9223233
53.962,451,360,0.9216406
53.999,451,360,0.9217699
54.032,451,360,0.9218392
54.065,451,360,0.9227337
54.098,451,360,0.9221822
54.131,451,360,0.9218141
54.163,451,361,0.9216713
54.199,451,361,0.9215294
54.23,451,361,0.9214323
54.263,451,361,0.921385
54.299,451,361,0.9212753
54.332,451,361,0.9212763
54.367,451,361,0.9222198
54.399,451,361,0.9219708
54.432,451,361,0.9217995
54.466,451,361,0.9217932
54.498,451,361,0.9227231
