t,X,Y,Z
18.256,480,307,0.974203
18.301,479,307,0.9737386
18.33,479,307,0.9733822
18.358,478,307,0.9731598
18.394,478,307,0.973016
18.426,478,307,0.9729473
18.458,478,307,0.9729275
18.494,478,307,0.9729957
18.526,479,307,0.9733953
18.558,480,307,0.9742206
18.599,483,306,0.9758512
18.641,485,305,0.9776634
18.658,487,304,0.9798912
18.694,491,303,0.982346
18.726,494,302,0.9851595
18.758,497,301,0.98797
18.794,501,300,0.9905394
18.826,503,299,0.9931154
18.862,507,298,0.9954554
18.897,510,298,0.9975284
18.926,512,297,0.9993752
18.963,514,297,1.000998
18.994,516,297,1.002364
19.026,518,297,1.003495
19.063,519,297,1.00443
19.095,519,297,1.005181
19.126,520,297,1.005788
19.163,521,296,1.006154
19.194,522,296,1.006321
19.226,522,296,1.006403
19.263,522,296,1.006419
19.294,522,296,1.006403
19.326,522,296,1.006137
19.363,522,297,1.005677
19.394,522,297,1.005019
19.427,522,297,1.004127
19.462,521,297,1.003019
19.497,520,297,1.001935
19.527,519,297,1.000864
19.563,518,297,0.9995393
19.595,516,297,0.9982136
19.627,514,298,0.9965384
19.665,511,298,0.9947197
19.694,510,298,0.9929881
19.726,508,299,0.9913841
19.763,507,299,0.9899544
19.794,506,299,0.9886915
19.826,504,299,0.9876058
19.863,503,299,0.9867101
19.895,503,299,0.9860182
19.926,503,300,0.9856336
19.963,503,300,0.9854161
19.994,503,300,0.9852768
20.024,503,300,0.9851934
20.06,503,300,0.9851641
20.092,503,300,0.985262
20.129,503,300,0.9854978
20.163,503,300,0.9859193
20.192,505,300,0.9864026
20.229,506,300,0.9869487
20.262,508,300,0.9875686
20.292,510,300,0.9881127
20.328,511,300,0.9886193
20.36,512,300,0.9891155
20.392,513,300,0.9895886
20.429,515,300,0.9900027
20.462,516,300,0.9903615
20.492,517,300,0.9906924
20.528,517,300,0.9909523
20.56,517,300,0.9911668
20.594,517,300,0.991327
20.628,517,300,0.9914203
20.66,517,300,0.991484
20.693,517,300,0.9915307
20.729,517,300,0.9915434
20.761,517,300,0.9914975
20.792,516,299,0.9913783
20.829,515,299,0.991106
20.861,515,299,0.9906467
20.892,513,299,0.9898819
20.93,511,299,0.9887877
20.962,510,299,0.9876124
20.992,507,299,0.9864182
21.028,504,299,0.9847231
21.062,501,298,0.9829422
21.094,498,298,0.9812336
21.128,495,298,0.9796721
21.161,492,297,0.9781923
21.193,489,296,0.9769693
21.229,486,294,0.9760901
21.26,483,292,0.9755687
21.297,480,289,0.9756769
21.329,477,287,0.9761533
21.361,476,283,0.9768484
21.398,474,279,0.9784873
21.429,472,273,0.9807009
21.462,471,267,0.9836354
21.498,470,261,0.9871475
21.529,470,255,0.9918514
21.562,471,248,0.9966971
21.598,473,242,1.001779
21.629,476,237,1.007138
21.664,477,232,1.01272
21.697,480,229,1.017443
21.729,483,225,1.021997
21.763,485,222,1.026189
21.797,489,220,1.029971
21.829,493,217,1.033941
21.861,496,216,1.037392
21.9,500,214,1.040798
21.93,502,214,1.044252
21.962,506,214,1.047611
21.999,509,214,1.050812
22.029,512,215,1.053592
22.061,515,216,1.055876
22.1,518,217,1.057683
22.131,521,219,1.058998
22.163,524,220,1.059748
22.197,526,223,1.059973
22.23,528,226,1.059543
22.261,531,229,1.058797
22.301,533,233,1.05749
22.33,535,237,1.055552
22.361,536,243,1.053104
22.397,537,247,1.050302
22.429,538,253,1.047045
22.461,538,257,1.043646
22.511,538,262,1.039959
22.529,537,266,1.036351
22.565,536,271,1.032456
22.599,535,274,1.028442
22.628,534,278,1.024524
22.665,532,281,1.02074
22.697,530,284,1.016869
22.729,527,286,1.013109
22.766,526,288,1.009589
22.798,523,290,1.006311
22.833,521,292,1.003324
22.865,519,293,1.000633
22.897,517,295,0.9982285
22.929,515,296,0.995992
22.965,513,297,0.9939269
22.998,511,297,0.9922245
23.028,511,297,0.9908313
23.075,510,298,0.9897816
23.1,509,298,0.989017
23.132,508,299,0.988506
23.169,507,299,0.9882555
23.2,506,299,0.9882218
23.231,505,300,0.9883606
23.267,504,300,0.9886156
23.299,503,300,0.9889536
23.334,503,300,0.9893454
23.369,502,300,0.9897683
23.401,502,301,0.9901924
23.434,501,301,0.990608
23.465,499,301,0.9910014
23.497,499,301,0.9913804
23.529,498,301,0.9917386
23.565,498,301,0.9920768
23.597,498,301,0.9924001
23.629,497,302,0.9927073
23.666,497,302,0.9929985
23.698,497,302,0.9932718
23.733,497,302,0.9935313
23.765,496,302,0.9937887
23.797,496,302,0.9940408
23.833,496,302,0.9943009
23.866,496,302,0.9945859
23.897,496,302,0.9948986
23.947,495,302,0.9952733
23.969,495,303,0.9957113
23.999,495,303,0.9962593
24.036,495,303,0.996909
24.067,495,303,0.9976104
24.099,494,303,0.9983783
24.137,494,303,0.9993129
24.167,494,303,1.000315
24.203,494,303,1.001592
24.235,493,303,1.002815
24.267,493,303,1.00397
24.301,493,303,1.005018
24.334,493,303,1.005924
24.368,493,303,1.006689
24.399,493,303,1.007362
24.437,493,303,1.007973
24.467,493,303,1.008543
24.5,493,303,1.009078
24.537,492,303,1.009593
24.574,492,303,1.010114
24.6,492,302,1.010637
24.635,492,302,1.011164
24.667,492,302,1.011693
24.699,492,302,1.012214
24.735,492,302,1.012726
24.767,492,301,1.013307
24.801,491,301,1.013954
24.837,491,301,1.014778
24.867,491,300,1.015703
24.9,491,300,1.016615
24.935,491,300,1.017494
24.967,490,300,1.01831
25.004,490,299,1.01906
25.035,490,299,1.019744
25.067,490,299,1.020366
25.107,490,299,1.020931
25.142,486,299,1.026448
25.166,485,299,1.027451
25.203,485,299,1.028132
25.232,484,299,1.028602
25.265,484,299,1.028938
25.304,484,299,1.029197
25.332,484,299,1.029432
25.366,484,299,1.029682
25.404,484,299,1.029995
25.446,484,299,1.030371
25.467,484,299,1.030818
25.503,484,299,1.031353
25.534,484,299,1.031993
25.566,484,299,1.032733
25.603,484,299,1.03352
25.637,484,299,1.034304
25.666,484,299,1.035043
25.711,484,299,1.035616
25.742,484,299,1.036048
25.767,484,299,1.036412
25.805,484,299,1.036774
25.837,484,299,1.037225
25.867,484,299,1.03776
25.906,483,299,1.038259
25.935,482,298,1.038601
25.967,481,298,1.038707
26.008,480,298,1.038627
26.035,479,298,1.038422
26.067,477,298,1.038095
26.112,476,298,1.037733
26.133,476,297,1.037378
26.166,475,297,1.03705
26.2,474,296,1.03676
26.233,473,296,1.036528
26.27,473,296,1.036423
26.3,473,294,1.035674
26.332,473,293,1.036157
26.369,473,292,1.036912
26.402,474,290,1.039227
26.433,475,289,1.042047
26.47,475,288,1.044682
26.502,476,287,1.047173
26.532,476,286,1.049799
26.569,477,285,1.052815
26.601,481,282,1.05972
26.634,484,281,1.065862
26.672,486,280,1.070931
26.702,487,280,1.073534
26.733,488,279,1.075273
26.77,488,279,1.076454
26.801,488,278,1.077268
26.833,488,278,1.077866
26.871,488,278,1.078344
26.901,488,278,1.078744
26.933,486,278,1.078823
26.97,485,278,1.079192
27.002,484,278,1.079541
27.033,484,278,1.079837
27.07,483,273,1.076281
27.102,472,276,1.073531
27.132,463,278,1.071343
27.17,457,278,1.068518
27.201,452,278,1.065462
27.232,449,278,1.062907
27.269,445,278,1.061064
27.302,441,278,1.059823
27.332,440,278,1.058952
27.371,438,278,1.058465
27.4,436,278,1.058315
27.438,436,278,1.058398
27.47,435,278,1.058693
27.5,438,273,1.060418
27.546,440,273,1.063607
27.574,447,271,1.072744
27.602,456,269,1.081629
27.64,471,263,1.092969
27.672,485,258,1.102229
27.706,497,255,1.110058
27.742,507,254,1.117257
27.774,514,253,1.122353
27.802,518,252,1.125863
27.84,521,252,1.12815
27.873,523,252,1.129476
27.902,525,252,1.130137
27.941,526,252,1.12973
27.972,526,252,1.127468
28.002,522,252,1.119498
28.041,516,251,1.109791
28.076,487,262,1.095893
28.102,467,270,1.087339
28.141,456,273,1.081874
28.172,448,276,1.078504
28.202,442,278,1.076411
28.241,439,279,1.075094
28.271,437,280,1.074288
28.303,435,280,1.073729
28.34,435,280,1.073931
28.369,437,280,1.074613
28.403,441,279,1.076907
28.439,449,278,1.08118
28.47,456,278,1.086393
28.502,461,278,1.091126
28.539,466,278,1.095065
28.569,469,278,1.098132
28.601,475,299,1.122742
28.639,475,303,1.128013
28.672,476,306,1.131647
28.706,473,307,1.131318
28.74,466,306,1.126598
28.77,460,303,1.12182
28.807,458,300,1.118204
28.839,456,298,1.115255
28.871,454,294,1.113033
28.905,454,291,1.111706
28.94,454,290,1.11063
28.97,456,287,1.109784
29.018,458,285,1.109165
29.039,460,283,1.108696
29.068,464,283,1.108637
29.105,466,282,1.108587
29.14,468,282,1.108394
29.168,470,282,1.107869
29.206,472,283,1.106908
29.239,473,284,1.104656
29.269,475,285,1.099287
29.306,475,288,1.091356
29.337,476,291,1.080793
29.369,475,296,1.069627
29.406,476,300,1.058876
29.438,473,304,1.049298
29.47,471,307,1.041428
29.506,468,309,1.034246
29.54,466,310,1.028841
29.57,463,310,1.024916
29.608,460,309,1.022472
29.639,456,303,1.021853
29.669,451,296,1.022726
29.707,449,282,1.026694
29.74,447,270,1.03158
29.77,444,264,1.036857
29.808,442,258,1.042039
29.839,447,250,1.061185
29.869,449,236,1.076751
29.918,457,222,1.093134
29.946,463,212,1.105141
29.974,471,205,1.11453
30.006,481,201,1.121038
30.039,492,201,1.124477
30.074,501,202,1.125538
30.106,510,208,1.121035
30.14,523,220,1.109577
30.174,533,236,1.094696
30.206,541,252,1.077812
30.239,547,270,1.059702
30.275,550,285,1.043671
30.305,549,299,1.029349
30.339,544,312,1.018311
30.374,538,321,1.009105
30.406,532,328,1.001453
30.436,525,332,0.9952186
30.473,518,334,0.9900811
30.506,509,334,0.9857458
30.54,499,332,0.9825654
30.574,489,327,0.9818695
30.605,480,322,0.9835204
30.639,471,314,0.9879004
30.674,461,303,0.9955496
30.706,454,292,1.003993
30.74,450,276,1.016265
30.784,448,267,1.026949
30.808,458,280,1.078136
30.84,466,290,1.112592
30.876,473,291,1.120825
30.909,479,293,1.125275
30.941,488,285,1.128481
30.977,494,277,1.130809
31.009,504,263,1.131963
31.044,510,253,1.132175
31.076,516,247,1.131397
31.109,521,245,1.129369
31.143,526,245,1.126189
31.176,532,246,1.120848
31.207,536,252,1.113548
31.243,542,258,1.103869
31.276,545,266,1.091485
31.307,548,276,1.077675
31.345,549,287,1.063041
31.376,546,296,1.049334
31.408,543,304,1.036516
31.444,537,310,1.024839
31.475,532,315,1.014417
31.508,524,318,1.004955
31.543,516,320,0.9978458
31.575,508,320,0.99231
31.608,501,318,0.9888263
31.642,493,315,0.987376
31.675,485,311,0.9883858
31.708,476,306,0.9920028
31.744,468,299,0.9979731
31.775,461,293,1.004857
31.808,455,287,1.01182
31.843,448,289,1.04533
31.875,442,291,1.073556
31.908,448,301,1.117929
31.943,455,313,1.155992
31.978,457,321,1.180729
32.007,460,325,1.197974
32.046,463,330,1.209331
32.076,464,333,1.218293
32.107,465,336,1.224365
32.144,466,338,1.228501
32.176,467,338,1.228484
32.208,468,337,1.226787
32.245,469,338,1.226057
32.275,470,339,1.224765
32.307,471,339,1.221452
32.344,472,342,1.217496
32.374,472,345,1.21377
32.409,473,348,1.209875
32.442,473,350,1.205064
32.475,473,353,1.193854
32.516,473,354,1.181364
32.546,492,354,1.115014
32.574,504,355,1.070091
32.608,513,355,1.040352
32.643,517,356,1.020759
32.674,519,356,1.007408
32.709,520,356,0.998305
32.745,521,356,0.991908
32.773,522,356,0.987441
32.808,521,356,0.9843498
32.842,521,356,0.9822235
32.876,520,356,0.9807659
32.909,519,356,0.9797645
32.945,519,356,0.9790876
32.975,519,356,0.9786351
33.01,518,356,0.9783381
33.043,517,356,0.9781417
33.074,517,356,0.9780129
33.109,517,356,0.9779294
33.144,516,356,0.9778709
33.175,516,356,0.9778243
33.21,516,356,0.9777862
33.245,515,356,0.9777495
33.274,515,356,0.9777126
33.309,515,356,0.9776738
33.344,515,356,0.9776409
33.375,515,356,0.977605
33.411,515,356,0.9775773
33.443,515,356,0.9775618
33.474,515,356,0.9775528
33.509,515,356,0.9775693
33.546,515,355,0.9776101
33.578,516,354,0.9777986
33.609,519,351,0.9773603
33.643,522,346,0.9766896
33.679,517,338,0.9908978
33.709,510,331,1.005707
33.747,507,324,1.015365
33.783,503,320,1.023995
33.814,513,304,1.02293
33.846,511,297,1.030734
33.882,505,293,1.044136
33.912,499,290,1.057492
33.947,492,289,1.069632
33.98,484,298,1.114895
34.013,473,305,1.172962
34.046,470,308,1.198875
34.08,469,310,1.211749
34.111,466,311,1.227379
34.148,465,312,1.2381
34.18,464,313,1.245425
34.212,463,313,1.250489
34.244,462,313,1.253904
34.279,462,314,1.25622
34.311,461,314,1.25843
34.345,462,315,1.256628
34.379,462,315,1.257439
34.414,462,315,1.258108
34.448,461,316,1.258875
34.481,460,316,1.259869
34.512,459,316,1.260724
34.544,458,316,1.261486
34.581,457,317,1.261926
34.614,456,323,1.249928
34.645,459,328,1.237803
34.682,461,334,1.227948
34.71,460,340,1.221634
34.744,458,346,1.216612
34.78,490,362,1.089006
34.814,494,367,1.059912
34.847,495,372,1.042332
34.879,494,377,1.032493
34.91,494,380,1.026401
34.948,493,383,1.024071
34.978,497,391,1.021502
35.012,495,394,1.026911
35.051,498,403,1.028414
35.078,494,410,1.047632
35.111,492,415,1.063569
35.148,489,419,1.076017
35.179,487,421,1.086185
35.214,486,423,1.094037
35.249,485,424,1.09985
35.279,484,425,1.10421
35.315,483,425,1.108545
35.353,482,426,1.111385
35.378,482,426,1.113406
35.418,482,426,1.115082
35.452,482,427,1.116278
35.479,481,428,1.116796
35.512,481,429,1.117002
35.548,481,429,1.11741
35.578,481,430,1.117724
35.61,481,430,1.117974
35.647,481,430,1.118142
35.678,481,430,1.118262
35.709,481,430,1.118354
35.746,481,430,1.118408
35.778,481,430,1.118396
35.813,481,430,1.118326
35.846,481,430,1.118223
35.877,481,430,1.118073
35.91,481,430,1.117808
35.947,481,430,1.117394
35.981,481,430,1.116678
36.01,482,430,1.115683
36.047,482,430,1.114259
36.077,482,430,1.112423
36.121,482,430,1.109979
36.161,483,430,1.10623
36.178,484,431,1.10029
36.215,485,431,1.090667
36.252,486,431,1.07549
36.28,487,430,1.056644
36.317,488,430,1.030766
36.35,487,429,0.9951636
36.381,487,429,0.9665468
36.418,486,427,0.9424128
36.447,486,425,0.9198972
36.479,486,428,0.8968103
36.514,485,432,0.8671974
36.547,460,424,0.8759289
36.577,414,400,0.9063733
36.616,395,388,0.9167012
36.646,381,377,0.9228128
36.676,362,353,0.9290931
36.716,351,337,0.9307989
36.755,344,328,0.9303453
36.776,339,318,0.9317249
36.813,319,291,0.8911065
36.847,263,266,0.8407158
36.875,237,260,0.8281351
36.912,219,257,0.8198214
36.945,207,256,0.8174024
36.976,199,255,0.8153871
38.454,493,360,0.9008673
38.485,485,351,0.9353518
38.519,484,350,0.9435311
38.554,483,348,0.9441046
38.589,483,339,0.9265755
38.625,482,335,0.9385195
38.657,482,331,0.9435331
38.683,483,314,0.9283151
38.715,486,293,0.9161456
38.751,489,275,0.9089313
38.794,491,255,0.9065932
38.817,493,238,0.9087434
38.851,493,222,0.9165691
38.886,490,210,0.9286981
38.917,489,207,0.9510247
38.951,494,207,0.987376
38.985,501,195,1.000616
39.018,506,183,1.013982
39.051,510,174,1.026652
39.086,513,167,1.039687
39.115,515,160,1.05264
39.151,516,156,1.066224
39.184,515,153,1.079306
39.216,515,152,1.091693
39.254,515,150,1.103341
39.284,513,168,1.137927
39.316,509,180,1.163572
39.353,508,181,1.173347
39.383,508,181,1.180117
39.416,509,180,1.184772
39.452,509,178,1.187922
39.485,509,178,1.190102
39.517,510,176,1.191621
39.551,510,175,1.192738
39.583,510,174,1.193548
39.618,511,173,1.194137
39.653,511,172,1.19453
39.684,511,171,1.194755
39.715,511,171,1.194836
39.75,512,171,1.194697
39.782,512,171,1.193992
39.818,512,171,1.19198
39.849,513,172,1.188357
39.882,513,174,1.182055
39.917,510,177,1.171685
39.949,500,201,1.165586
39.983,493,218,1.161182
40.021,489,230,1.156507
40.049,483,231,1.143799
40.084,475,230,1.129651
40.118,471,235,1.125808
40.149,468,239,1.124073
40.184,460,233,1.111416
40.217,451,224,1.099339
40.25,443,216,1.090108
40.283,436,208,1.083768
40.317,430,200,1.079579
40.349,425,193,1.078035
40.381,421,186,1.079586
40.419,417,179,1.082574
40.449,415,173,1.088549
40.484,414,167,1.096117
40.517,414,159,1.106701
40.549,415,152,1.117338
40.584,418,146,1.127757
40.617,421,142,1.138435
40.65,426,137,1.148862
40.683,436,143,1.168306
40.717,446,151,1.185077
40.749,454,150,1.191172
40.783,461,148,1.194214
40.818,472,147,1.193301
40.849,481,147,1.191155
40.882,491,148,1.185629
40.919,500,150,1.17945
40.949,507,167,1.180299
40.985,513,187,1.182678
41.018,516,203,1.182652
41.05,519,214,1.180189
41.085,524,218,1.164769
41.117,530,220,1.147794
41.15,535,225,1.129199
41.186,539,229,1.112931
41.218,542,231,1.097247
41.252,545,235,1.08235
41.286,506,320,1.176376
41.318,491,350,1.215728
41.35,484,365,1.234057
41.384,481,373,1.243848
41.417,479,377,1.249578
41.452,471,366,1.228303
41.484,465,354,1.209691
41.516,459,345,1.195074
41.551,455,339,1.184293
41.585,452,334,1.176542
41.617,449,332,1.170576
41.651,448,330,1.1658
41.685,446,329,1.162165
41.716,445,328,1.159236
41.749,444,327,1.156771
41.784,442,327,1.154658
41.816,440,326,1.152915
41.85,439,326,1.151541
41.884,437,326,1.150384
41.916,436,326,1.149427
41.95,434,327,1.148667
41.986,433,327,1.148071
42.017,432,327,1.147607
42.05,431,327,1.147224
42.086,431,327,1.146896
42.117,431,327,1.146625
42.15,431,327,1.1464
42.186,430,327,1.14621
42.217,430,327,1.146018
42.254,431,328,1.144495
42.285,432,330,1.141346
42.318,440,324,1.087239
42.353,446,319,1.052675
42.384,450,316,1.030959
42.416,453,315,1.016652
42.452,455,313,1.007232
42.485,457,312,1.000983
42.516,458,312,0.9968011
