t,X,Y,Z
4.392,466,362,0.8521365
4.424,467,364,0.8532792
4.455,467,366,0.8545001
4.493,467,368,0.8558363
4.524,468,369,0.8572261
4.555,468,370,0.8587063
4.591,468,372,0.8601851
4.625,468,373,0.8615341
4.657,469,374,0.8628652
4.692,469,375,0.8641304
4.725,469,376,0.8652647
4.76,469,376,0.8662642
4.791,468,377,0.8671401
4.827,469,377,0.8679692
4.86,469,377,0.8687301
4.891,469,378,0.8694276
4.925,469,378,0.8700291
4.96,469,378,0.8705245
4.991,468,379,0.870924
5.024,468,379,0.871266
5.059,468,379,0.8715037
5.091,468,379,0.871663
5.124,468,379,0.8717842
5.16,469,379,0.8718587
5.188,469,380,0.8719078
5.22,469,380,0.8719368
5.257,469,380,0.8719521
5.288,469,380,0.8719577
5.32,469,380,0.8719551
5.356,469,380,0.8719398
5.388,469,380,0.8719087
5.421,469,380,0.8718551
5.457,469,380,0.8717828
5.49,469,380,0.8716942
5.522,469,380,0.8715807
5.558,469,380,0.8714417
5.589,469,380,0.8712596
5.621,468,380,0.8710464
5.658,468,379,0.8707874
5.688,468,379,0.8705003
5.721,468,377,0.8707569
5.76,467,375,0.8713153
5.789,466,373,0.8721594
5.821,465,370,0.8731525
5.863,463,368,0.8741428
5.904,461,364,0.8751349
5.925,460,361,0.876029
5.957,459,358,0.8778269
5.989,457,354,0.8796765
6.026,455,351,0.8813231
6.058,453,348,0.8827344
6.089,452,345,0.8840102
6.128,451,343,0.8849857
6.158,450,341,0.8860154
6.189,449,337,0.8841853
6.226,448,334,0.8822491
6.257,448,331,0.8805462
6.291,447,328,0.8790721
6.325,447,325,0.8776328
6.357,446,322,0.8763813
6.39,446,319,0.8752281
6.426,446,316,0.874235
6.457,446,315,0.8733818
6.489,446,312,0.8726649
6.526,446,310,0.8720676
6.557,447,309,0.8715677
6.59,447,308,0.8711517
6.625,447,307,0.8707097
6.658,447,307,0.870191
6.691,447,306,0.8696631
6.727,448,306,0.869252
6.76,449,307,0.8687525
6.79,450,307,0.8683465
6.826,452,309,0.8681397
6.857,452,311,0.8678205
6.889,454,313,0.8674694
6.925,457,315,0.8671211
6.96,460,316,0.8668486
6.99,462,318,0.8667095
7.029,465,319,0.8666708
7.057,468,321,0.8667508
7.09,470,321,0.8667978
7.125,472,322,0.866759
7.157,475,322,0.8667698
7.194,477,321,0.8668072
7.227,478,321,0.8670014
7.257,481,321,0.8672619
7.294,483,321,0.8676289
7.326,486,321,0.868217
7.361,487,321,0.8689327
7.395,489,321,0.8697061
7.426,491,322,0.8704413
7.457,493,322,0.8709435
7.494,494,323,0.8711938
7.525,495,323,0.8712509
7.557,496,324,0.8711553
7.594,497,324,0.8710258
7.625,497,325,0.870895
7.657,498,327,0.8707302
7.695,498,328,0.8705858
7.725,499,330,0.8704873
7.76,499,331,0.8704211
7.795,498,332,0.8703714
7.825,498,333,0.8705936
7.858,497,335,0.8713589
7.893,495,336,0.8728248
7.925,493,337,0.8750211
7.959,490,338,0.8777097
7.993,487,339,0.8805768
8.025,484,340,0.8840058
8.056,478,340,0.8899829
8.092,473,341,0.8969987
8.127,468,342,0.9034184
8.157,460,343,0.9206002
8.194,451,344,0.9369617
8.224,446,344,0.9496856
8.256,443,344,0.957439
8.292,441,346,0.9420319
8.324,441,346,0.9440178
8.36,439,347,0.9342048
8.392,439,347,0.9342145
8.424,438,347,0.938314
8.46,437,347,0.9390743
8.492,437,347,0.9406386
8.525,436,347,0.9416921
8.576,436,347,0.9431664
8.594,436,347,0.9422051
8.625,438,347,0.9352911
8.66,438,346,0.9339098
8.692,439,346,0.9326376
8.726,439,346,0.9313825
8.763,440,346,0.9301245
8.794,442,346,0.9285822
8.824,445,346,0.9240252
8.873,450,346,0.9178991
8.894,454,347,0.9117671
8.926,460,347,0.9058337
8.963,466,348,0.9001489
8.995,473,348,0.8934947
9.027,481,348,0.8879853
9.063,488,348,0.8827482
9.097,497,349,0.8773126
9.127,506,349,0.8729393
9.161,514,349,0.8697031
9.202,524,349,0.8660973
9.225,533,349,0.8634724
9.264,539,349,0.8620946
9.294,546,350,0.861667
9.327,551,351,0.8621223
9.364,555,351,0.8633099
9.395,560,352,0.8650976
9.427,562,352,0.8674453
9.463,565,352,0.8702459
9.495,568,352,0.8733261
9.525,571,352,0.8767802
9.563,573,351,0.8803599
9.595,576,351,0.8841065
9.631,578,350,0.8878343
9.663,579,349,0.8913394
9.694,580,348,0.8945019
9.729,581,348,0.8973086
9.765,583,347,0.8997159
9.794,583,347,0.9017484
9.83,584,347,0.9034408
9.862,585,346,0.9048506
9.893,585,346,0.9059523
9.929,585,346,0.9067891
9.963,586,346,0.9073832
9.995,586,346,0.9076009
10.03,586,345,0.9063951
10.064,587,341,0.8974581
10.094,587,337,0.8886417
10.131,588,330,0.8794662
10.162,589,314,0.871237
10.194,591,304,0.8668793
10.233,588,304,0.8690882
10.265,586,306,0.8726685
10.298,567,313,0.9087316
10.331,551,318,0.9397544
10.367,540,321,0.9618494
10.402,536,322,0.9721562
10.435,531,318,0.9813981
10.467,528,320,0.9889773
10.494,526,319,0.9926165
10.537,524,320,0.9970958
10.562,523,321,1.000637
10.595,523,322,1.003439
10.633,522,323,1.005405
10.663,522,323,1.006819
10.697,522,323,1.007897
10.732,522,323,1.008749
10.761,522,323,1.009446
10.794,521,323,1.010194
10.829,521,324,1.011217
10.862,520,324,1.012165
10.903,520,325,1.013032
10.933,520,326,1.013803
10.962,519,326,1.01448
11,521,317,1.013404
11.031,521,315,1.013369
11.063,519,307,1.015612
11.102,523,281,1.006519
11.131,526,263,0.9998615
11.163,527,250,0.9954669
11.197,528,242,0.9926677
11.233,530,237,0.9909445
11.261,531,233,0.9899666
11.297,531,230,0.9894016
11.329,531,229,0.9895191
11.362,531,227,0.9899642
11.397,531,225,0.9906402
11.428,529,224,0.9915146
11.462,529,223,0.9925089
11.502,528,222,0.9935628
11.531,527,221,0.9946238
11.561,526,220,0.9957475
11.597,526,220,0.9968574
11.631,525,219,0.9979658
11.663,524,218,0.9990608
11.7,523,217,1.000146
11.731,522,217,1.001176
11.763,520,216,1.002179
11.808,519,216,1.003147
11.837,518,215,1.004084
11.861,517,215,1.004987
11.897,515,214,1.005846
11.929,514,214,1.006698
11.963,512,213,1.007495
11.997,511,213,1.008171
12.032,509,213,1.00876
12.068,508,212,1.00923
12.097,507,212,1.00957
12.131,505,212,1.009769
12.168,503,212,1.009883
12.201,502,212,1.009957
12.229,501,212,1.010037
12.265,499,212,1.010155
12.302,498,212,1.010363
12.329,496,212,1.010719
12.365,495,212,1.011246
12.397,493,212,1.011972
12.429,492,212,1.012913
12.465,491,212,1.013966
12.497,490,211,1.015135
12.529,489,211,1.016285
12.565,488,211,1.017357
12.597,487,211,1.018322
12.629,486,211,1.019157
12.668,485,211,1.019842
12.702,485,211,1.020343
12.729,484,211,1.020663
12.765,484,211,1.020789
12.797,484,211,1.020811
12.829,483,211,1.020761
12.867,483,211,1.020559
12.897,482,211,1.020319
12.929,481,211,1.020009
12.967,480,211,1.019655
12.997,479,212,1.019349
13.029,477,212,1.019034
13.067,476,212,1.018772
13.097,475,213,1.018497
13.129,474,213,1.018129
13.167,473,213,1.017956
13.198,472,213,1.018118
13.228,471,213,1.018516
13.268,471,213,1.01896
13.298,470,213,1.019712
13.335,469,213,1.020661
13.367,468,213,1.02152
13.397,467,213,1.021866
13.435,467,213,1.022084
13.467,467,213,1.022151
13.497,467,213,1.02211
13.533,468,213,1.022027
13.565,468,213,1.021932
13.6,468,213,1.021953
13.633,468,213,1.021972
13.665,466,215,1.021397
13.702,462,219,1.019481
13.735,458,222,1.017075
13.765,455,226,1.015014
13.796,452,229,1.013292
13.832,450,230,1.011889
13.865,449,232,1.010777
13.901,448,233,1.00989
13.933,447,235,1.009189
13.967,446,236,1.008645
13.997,446,236,1.008222
14.033,445,237,1.007964
14.065,445,237,1.00777
14.096,448,237,1.007999
14.133,450,237,1.008277
14.165,450,237,1.008271
14.197,450,238,1.008252
14.234,451,238,1.008228
14.265,451,238,1.008208
14.297,454,238,1.008217
14.333,458,238,1.008203
14.368,459,243,1.014348
14.397,462,243,1.014053
14.433,466,243,1.013109
14.47,468,243,1.011972
14.501,471,243,1.010212
14.533,474,243,1.008273
14.564,476,243,1.006323
14.604,478,242,1.004487
14.635,480,243,1.002743
14.667,482,243,1.001167
14.703,484,243,0.9997796
14.735,484,244,0.9985666
14.765,485,244,0.9975159
14.813,486,245,0.9966145
14.833,487,245,0.9958479
14.867,488,246,0.9951956
14.903,488,246,0.9946394
14.937,489,246,0.9941633
14.967,489,246,0.9937555
15.002,490,246,0.9934048
15.037,490,247,0.9931045
15.065,490,247,0.9928482
15.11,491,248,0.9926286
15.148,491,248,0.9924406
15.165,491,248,0.9922763
15.202,491,248,0.9921386
15.233,492,249,0.9920127
15.265,492,249,0.9918945
15.302,492,249,0.9917806
15.333,492,249,0.9916735
15.364,492,250,0.99157
15.413,492,250,0.9914941
15.438,492,250,0.9914263
15.473,492,250,0.9913667
15.505,492,250,0.9913296
15.536,492,250,0.9913537
15.57,491,250,0.99176
15.605,486,250,0.9945953
15.636,482,251,0.9973093
15.677,479,251,0.9983904
15.708,477,251,0.999426
15.734,475,251,1.00009
15.769,473,251,1.00065
15.801,471,251,1.000944
15.833,470,252,1.00111
15.874,468,252,1.001122
15.9,467,252,1.001067
15.934,466,253,1.000966
15.977,465,253,1.000831
16.014,464,254,1.000674
16.039,463,254,1.000528
16.072,463,254,1.000396
16.105,463,254,1.000273
16.139,462,254,1.00014
16.172,462,254,1.000003
16.207,462,254,0.9998585
16.235,462,254,0.999487
16.278,462,254,0.9990388
16.312,462,254,0.9985418
16.337,461,253,0.9979836
16.372,461,253,0.9973933
16.406,461,252,0.9968273
16.435,461,250,0.9953858
16.472,460,247,0.9941292
16.505,460,245,0.9917998
16.535,456,244,0.9892714
16.571,451,243,0.9871547
16.606,447,242,0.9854401
16.635,443,242,0.9841439
16.671,441,240,0.9830257
16.702,439,239,0.982188
16.738,437,238,0.9815761
16.772,436,238,0.9811562
16.801,434,236,0.980942
16.836,433,233,0.9812024
16.871,431,229,0.9816055
16.9,429,227,0.9821902
16.935,428,223,0.9829798
16.97,427,221,0.9841402
17.001,427,218,0.9853458
17.038,426,215,0.9865937
17.071,427,212,0.9879999
17.101,427,210,0.9895685
17.139,427,208,0.9911878
17.17,428,206,0.9929724
17.201,429,204,0.9949159
17.238,432,202,0.9973768
17.27,433,200,0.9997625
17.304,436,198,1.001923
17.339,449,238,1.018034
17.37,456,265,1.025958
17.406,460,282,1.030557
17.44,463,292,1.03328
17.47,464,298,1.034952
17.504,466,303,1.035977
17.538,467,306,1.036568
17.57,467,307,1.036922
17.605,467,309,1.037157
17.64,467,310,1.037285
17.67,468,310,1.037312
17.701,468,311,1.037235
17.739,468,311,1.03708
17.771,468,312,1.036839
17.801,469,312,1.036471
17.838,469,312,1.036014
17.871,469,313,1.035446
17.904,470,313,1.034811
17.944,470,314,1.03413
17.971,470,314,1.03342
18.001,471,314,1.032695
18.038,471,315,1.031971
18.069,471,315,1.031237
18.1,471,315,1.030522
18.138,472,315,1.02983
18.17,472,315,1.02916
18.201,472,315,1.028519
18.238,472,316,1.027902
18.269,472,316,1.027314
18.307,473,316,1.026754
18.337,473,317,1.026221
18.37,473,317,1.025715
18.406,473,317,1.025633
18.438,473,318,1.025364
18.474,472,318,1.025092
18.507,474,318,1.023914
18.538,485,302,1.004437
18.572,495,290,0.9903814
18.607,502,282,0.981155
18.638,505,277,0.9750276
18.67,508,274,0.9711558
18.706,510,272,0.9686348
18.738,511,272,0.9668689
18.769,511,271,0.9655407
18.806,512,271,0.9644769
18.838,512,271,0.9635973
18.868,512,272,0.96275
18.913,512,272,0.9618943
18.951,512,273,0.9609853
18.971,512,274,0.9600031
19.008,512,275,0.9588904
19.04,512,276,0.9575139
19.069,512,277,0.9556891
19.106,511,279,0.9533147
19.14,511,280,0.9507079
19.171,511,280,0.9477931
19.207,511,282,0.9449012
19.239,511,283,0.9422208
19.269,511,284,0.9398127
19.307,511,285,0.9376481
19.341,511,286,0.9356165
19.369,511,287,0.9333183
19.408,511,289,0.9308868
19.439,511,289,0.9279733
19.476,513,290,0.9241729
19.507,514,291,0.9194146
19.539,516,293,0.9140999
19.576,517,294,0.9086103
19.607,519,295,0.9027206
19.641,521,297,0.8961546
19.676,523,300,0.8885475
19.709,525,306,0.8805131
19.739,526,315,0.8730749
19.775,525,328,0.869754
19.81,525,339,0.8676557
19.841,525,347,0.8656527
19.875,525,353,0.8638476
19.909,524,358,0.8625126
19.943,526,364,0.8560068
19.976,527,368,0.8500248
20.008,528,371,0.8482811
20.039,529,375,0.8401709
20.079,532,379,0.8376219
20.11,537,385,0.8367815
20.14,542,391,0.8392793
20.176,538,377,0.8638062
20.208,534,365,0.88656
20.24,536,362,0.897963
20.275,536,360,0.9043204
20.308,535,359,0.9088041
20.34,535,358,0.912046
20.376,535,357,0.9144488
20.41,534,357,0.9162742
20.44,535,358,0.9178695
20.477,535,359,0.9191027
20.508,542,385,0.8995852
20.539,548,406,0.8848376
20.576,552,421,0.8743416
20.608,553,427,0.869993
20.642,555,431,0.8672472
20.676,557,435,0.8654836
20.708,558,436,0.8642721
20.746,558,437,0.8634722
20.774,559,438,0.8629438
20.809,559,438,0.8625864
20.842,560,439,0.8624167
20.873,560,439,0.8624175
20.907,561,439,0.8623528
20.941,562,439,0.8622136
20.975,562,439,0.8620063
21.006,503,428,0.876182
21.041,462,419,0.8869473
21.074,434,413,0.8943793
21.106,416,408,0.8994966
21.141,403,401,0.9062061
21.174,394,398,0.9101825
21.207,389,397,0.9125345
21.241,386,397,0.9141244
21.275,384,396,0.91529
21.307,382,395,0.9160243
21.342,381,395,0.9164992
21.375,381,395,0.9167212
21.409,380,392,0.917611
21.442,379,389,0.9168835
21.474,378,388,0.9150354
21.507,376,386,0.9117826
21.542,369,382,0.9030558
21.574,361,379,0.8941978
21.606,356,375,0.8878787
21.65,354,372,0.8824071
21.684,351,370,0.8776869
21.709,349,369,0.8732805
21.743,349,369,0.869678
21.773,350,370,0.8663102
21.806,350,371,0.8632681
21.844,350,371,0.8600442
21.875,351,372,0.8573441
21.909,352,373,0.8549383
21.942,353,374,0.8534021
21.974,355,377,0.8495603
22.012,356,380,0.8462291
22.043,359,381,0.841629
22.074,356,380,0.8399467
22.11,354,378,0.8386925
22.144,351,378,0.8384826
22.174,347,377,0.8387139
22.212,345,377,0.8394263
22.242,347,381,0.8372747
22.275,351,386,0.8351618
22.312,353,390,0.8333383
22.344,353,393,0.8345931
22.376,352,396,0.8360314
22.412,355,398,0.8373314
22.444,356,399,0.8385772
22.475,357,401,0.8398084
22.512,358,402,0.8409726
22.544,361,402,0.8432549
22.575,363,401,0.8455054
22.615,364,401,0.8476031
22.644,366,400,0.8494692
22.675,367,399,0.8511143
22.712,369,399,0.8525032
22.745,370,398,0.8536928
22.776,371,398,0.8546802
22.812,372,397,0.8555344
22.844,373,397,0.8560833
22.878,373,397,0.8565487
22.911,374,397,0.8569728
22.943,374,397,0.8573409
22.975,375,397,0.8575503
23.012,376,397,0.8577598
23.044,376,397,0.8579636
23.075,377,397,0.8581556
23.114,377,397,0.8582823
23.146,377,397,0.8583995
23.179,377,398,0.8584914
23.211,379,397,0.8607
23.244,382,395,0.8630072
23.279,384,394,0.8652464
23.311,384,393,0.8659325
23.343,385,393,0.8663061
23.377,385,393,0.8664953
23.41,385,393,0.8666505
23.443,385,393,0.8667072
23.479,386,393,0.8667149
23.512,385,394,0.8662445
23.543,376,392,0.8694534
23.577,375,393,0.8693441
23.611,366,389,0.8740155
23.642,359,388,0.876501
23.683,357,389,0.8762812
23.717,356,390,0.8755594
23.745,350,390,0.8767478
23.779,348,391,0.8766514
23.817,349,393,0.8749592
23.842,350,395,0.873288
23.877,351,397,0.8716878
23.909,352,398,0.8701505
23.942,354,400,0.8687676
23.983,354,401,0.8674044
24.024,356,403,0.8661488
24.043,358,404,0.8651516
24.078,359,405,0.864291
24.111,360,405,0.863553
24.144,361,406,0.8629108
24.178,362,406,0.8623592
24.212,363,406,0.8618786
24.243,364,407,0.8614556
24.278,364,407,0.861074
24.311,365,407,0.860619
24.344,365,407,0.8602983
24.379,366,407,0.8600087
24.414,354,403,0.8653138
24.446,343,398,0.8699366
24.478,334,396,0.873758
24.512,332,395,0.8747377
24.546,327,393,0.8771409
24.578,323,392,0.8789636
24.613,320,391,0.8801817
24.648,317,390,0.880729
24.679,315,389,0.8810413
24.714,313,389,0.881017
24.748,311,388,0.8808196
24.779,336,388,0.8723134
24.813,360,388,0.8648282
24.848,377,386,0.8614282
24.881,385,389,0.856956
24.913,403,388,0.8554159
24.949,443,384,0.8596914
24.981,479,381,0.8658841
25.016,496,379,0.869505
25.048,486,372,0.8636187
25.079,495,372,0.8647655
25.113,504,372,0.8659445
25.149,509,372,0.8665397
25.179,513,373,0.8664268
25.214,513,372,0.8661141
25.247,513,371,0.8661432
25.278,514,370,0.8659679
25.313,516,369,0.86409
25.346,519,368,0.8611769
25.376,521,367,0.8571573
25.413,509,350,0.8509898
25.445,499,331,0.8471944
25.476,491,304,0.8434992
27.049,523,270,1.136695
27.081,528,287,0.9712913
27.115,529,294,0.9148838
27.145,528,298,0.8883961
27.184,526,301,0.8727657
27.216,526,303,0.8626616
27.247,525,306,0.8565733
27.285,523,309,0.8537011
27.317,522,315,0.8528579
27.347,520,328,0.8542049
27.385,518,339,0.8558714
27.417,516,348,0.8575395
27.45,509,361,0.8622864
27.485,504,371,0.8660711
27.517,498,377,0.8689167
27.547,494,383,0.8710084
27.584,493,386,0.8725257
27.618,491,388,0.8736152
27.648,490,390,0.8743806
27.685,488,393,0.8743564
27.717,486,394,0.8740489
27.749,485,396,0.8735676
27.785,485,397,0.8729311
27.817,485,398,0.8722341
27.847,485,399,0.871389
27.884,485,399,0.8702931
27.916,485,400,0.8689147
27.947,485,400,0.8674072
27.991,487,399,0.865687
28.017,489,398,0.862554
28.047,492,397,0.8594553
28.084,482,401,0.9004548
28.116,474,409,0.9285463
28.152,474,419,0.9529926
28.187,475,423,0.980804
28.216,476,430,1.008371
28.252,477,439,1.02659
28.284,484,441,1.044789
28.317,491,442,1.059816
28.351,496,443,1.07222
28.384,503,442,1.08487
28.416,508,441,1.094723
28.454,514,439,1.103488
28.483,521,437,1.113316
28.517,523,436,1.11847
28.552,524,435,1.122245
28.583,524,434,1.124752
28.614,523,433,1.126534
28.65,522,432,1.127208
28.682,520,431,1.126757
28.715,517,431,1.125331
28.75,515,429,1.123162
28.782,511,427,1.1208
28.814,508,425,1.118254
28.851,506,423,1.11592
28.883,503,421,1.113869
28.916,501,420,1.112057
28.951,500,420,1.109604
28.983,499,420,1.107895
29.021,499,420,1.106715
29.051,499,419,1.105829
29.084,499,419,1.105114
29.116,491,412,1.085256
29.154,482,406,1.070202
29.183,478,402,1.059603
29.215,475,399,1.052349
29.251,471,397,1.047506
29.282,469,396,1.044544
29.325,475,398,1.04341
29.361,481,401,1.042774
29.386,485,403,1.041717
29.423,489,405,1.039906
29.458,491,407,1.037515
29.486,497,404,1.032922
29.52,502,401,1.027093
29.555,507,398,1.020455
29.582,509,398,1.011446
29.619,512,396,1.004758
29.651,513,394,0.9987986
29.689,514,394,0.9913279
29.721,515,393,0.9864641
29.754,516,392,0.9825351
29.785,515,392,0.9778157
29.819,515,392,0.9738635
29.853,515,393,0.9706106
29.885,515,393,0.9676933
29.922,516,394,0.9646305
29.953,521,392,0.9642758
29.987,527,393,0.9625217
30.024,533,396,0.9615785
30.056,547,394,0.9663734
30.085,554,393,0.9687863
30.122,565,391,0.9742031
30.152,575,391,0.9797332
30.185,585,389,0.9854143
30.22,592,388,0.98952
30.252,595,388,0.9921902
30.284,598,388,0.9934802
30.319,599,388,0.9943327
30.351,600,388,0.9950095
30.388,601,388,0.9956177
30.42,600,389,0.9959608
30.452,600,390,0.9962245
30.483,598,391,0.9971014
30.521,597,393,0.9980279
30.552,596,394,0.9987401
30.587,595,395,0.9995757
30.619,593,397,1.000768
30.652,592,399,1.002393
30.687,592,400,1.004252
30.719,592,401,1.009114
30.752,594,401,1.015618
30.787,599,404,1.023799
30.819,600,404,1.030575
30.852,602,403,1.036342
30.887,604,403,1.041132
30.92,605,402,1.044715
30.953,606,402,1.047216
30.987,608,401,1.051069
31.019,600,403,1.043274
31.055,592,406,1.035582
31.087,586,408,1.029157
31.12,581,410,1.024037
31.152,578,413,1.020116
31.191,576,414,1.016949
31.22,575,416,1.014324
31.254,574,417,1.012066
31.288,573,417,1.010036
31.322,572,418,1.008249
31.353,573,418,1.005141
31.39,573,419,1.002174
31.42,574,420,0.9994453
31.453,574,420,0.9967909
31.488,575,421,0.9941756
31.521,575,421,0.9915559
31.556,577,421,0.9888341
31.59,577,422,0.9859966
31.621,577,422,0.9831048
31.656,577,421,0.9801952
31.69,578,421,0.9753716
31.721,578,417,0.9711916
31.757,579,412,0.9676999
31.79,579,409,0.9649724
31.821,579,406,0.9630663
31.857,577,404,0.9620806
31.889,577,401,0.961978
31.923,573,400,0.9631295
31.957,569,398,0.966017
31.989,561,395,0.9704965
32.021,553,393,0.9766548
32.056,544,392,0.9842337
32.088,534,391,0.9931864
32.12,525,390,1.002123
32.156,516,389,1.011002
32.19,507,388,1.019036
32.222,500,387,1.025837
32.257,494,386,1.031516
32.289,490,385,1.036201
32.32,486,385,1.040064
32.358,484,385,1.04323
32.387,482,385,1.045854
32.419,480,385,1.048102
32.455,479,384,1.050121
32.487,477,384,1.052006
32.521,476,384,1.053844
32.555,475,384,1.055728
32.587,475,383,1.057705
32.619,475,383,1.059773
32.657,475,383,1.061917
32.687,474,383,1.064054
32.719,474,383,1.066099
32.755,472,383,1.067994
32.788,472,383,1.069716
32.819,472,383,1.071255
32.856,471,383,1.072631
32.887,471,383,1.073845
32.923,471,383,1.074919
32.956,470,383,1.075884
32.987,470,383,1.076769
33.024,470,383,1.077593
33.055,470,383,1.078381
33.087,469,383,1.079154
33.123,469,383,1.07993
33.155,469,383,1.080732
33.188,469,383,1.081569
33.223,468,383,1.08244
33.255,468,382,1.083314
33.287,468,382,1.084174
33.324,468,382,1.085004
33.354,467,382,1.0858
33.387,467,382,1.086548
33.422,467,382,1.087254
33.455,467,382,1.087918
33.488,467,382,1.088535
33.525,466,382,1.089091
33.555,466,382,1.089576
33.589,466,382,1.089977
33.623,466,382,1.090299
33.655,465,382,1.090557
33.689,465,382,1.090727
33.725,465,382,1.090783
33.754,465,382,1.090673
33.788,464,381,1.090352
33.831,463,381,1.089755
33.858,462,381,1.088868
33.889,460,380,1.087726
33.923,458,379,1.086432
33.956,457,379,1.085046
33.988,455,378,1.083714
34.027,453,377,1.082499
34.055,451,377,1.081437
34.088,450,377,1.080554
34.122,448,377,1.079863
34.156,447,378,1.07756
34.189,445,380,1.075434
34.223,443,382,1.0736
34.256,441,384,1.072142
34.291,440,385,1.070995
34.322,439,387,1.070334
34.358,439,388,1.069649
34.391,439,390,1.069064
34.422,439,389,1.069768
34.454,439,389,1.070545
34.49,440,389,1.071536
34.523,441,389,1.072686
34.556,442,388,1.074033
34.59,443,388,1.075421
34.623,445,388,1.077119
34.656,447,388,1.078938
34.69,448,387,1.080993
34.722,450,387,1.083312
34.755,453,387,1.085652
34.791,456,387,1.087881
34.823,458,388,1.090019
34.855,460,388,1.092209
34.891,463,389,1.094283
34.922,465,389,1.096286
34.957,467,390,1.098145
34.991,469,390,1.099794
35.023,470,390,1.101236
35.058,472,391,1.102571
35.091,474,391,1.103767
35.122,474,391,1.104805
35.155,476,391,1.105664
35.194,478,393,1.105118
35.223,480,394,1.104208
35.255,482,396,1.102904
35.305,483,398,1.101245
35.323,485,400,1.099102
35.355,487,401,1.096616
35.391,489,402,1.093739
35.424,491,403,1.09043
35.466,493,404,1.086629
35.491,495,405,1.082439
35.524,497,406,1.077895
35.562,499,407,1.072882
35.591,502,407,1.067359
35.623,505,408,1.06185
35.663,508,408,1.056144
35.697,510,409,1.050445
35.723,513,409,1.04508
35.758,516,409,1.039786
35.79,519,410,1.034687
