t,X,Y,Z
39.246,317,332,0.8397634
39.274,315,330,0.8394526
39.306,314,329,0.8390607
39.344,313,328,0.8387673
39.375,312,327,0.8384998
39.408,312,327,0.8382311
39.44,311,326,0.8377811
39.477,310,325,0.8373041
39.506,310,324,0.8368127
39.542,309,324,0.8363101
39.575,308,323,0.835811
39.609,307,323,0.8353397
39.642,307,322,0.8349049
39.677,306,322,0.8345158
39.707,305,322,0.8341644
39.742,304,322,0.8338588
39.776,303,322,0.8336008
39.809,302,322,0.8333821
39.841,301,322,0.8332236
39.874,301,322,0.8331193
39.908,300,322,0.8330579
39.942,299,323,0.8330532
39.975,297,323,0.8333105
40.006,296,324,0.8336256
40.045,295,325,0.8339564
40.075,294,325,0.83434
40.106,294,326,0.8348183
40.141,293,326,0.8354239
40.174,292,327,0.8362026
40.206,292,327,0.8372387
40.244,292,327,0.8386148
40.272,291,327,0.8414755
40.303,290,327,0.8454177
40.339,288,327,0.8499768
40.371,288,326,0.853765
40.404,287,323,0.8575118
40.439,287,320,0.8618315
40.473,285,316,0.869078
40.507,284,310,0.8766111
40.54,283,307,0.8841432
40.571,283,302,0.8912596
40.605,281,300,0.898707
40.64,279,295,0.9063638
40.672,270,301,0.9237338
40.703,263,307,0.9347552
40.739,260,311,0.9424958
40.772,257,315,0.9478438
40.807,255,318,0.9514477
40.84,254,319,0.9536833
40.873,253,319,0.955193
40.907,252,320,0.9562163
40.94,252,320,0.9568925
40.972,252,320,0.9573358
41.007,251,318,0.9575484
41.039,250,316,0.9576279
41.073,249,313,0.9576254
41.107,248,310,0.9575717
41.14,248,309,0.9574617
41.172,248,308,0.9573289
41.207,247,307,0.9571611
41.24,247,306,0.9569728
41.273,247,305,0.9567595
41.307,247,304,0.9565555
41.34,246,303,0.9563136
41.372,246,303,0.9560112
41.408,246,302,0.9556943
41.44,246,302,0.9553844
41.472,246,301,0.9550614
41.507,245,301,0.9547441
41.54,245,301,0.9544001
41.572,245,301,0.9540506
41.607,245,300,0.9536602
41.64,245,300,0.9532637
41.674,245,299,0.9528386
41.709,244,299,0.9523771
41.742,244,298,0.9518593
41.775,243,298,0.9512582
41.809,243,297,0.9505914
41.844,242,296,0.9495331
41.875,241,295,0.9482878
41.909,240,294,0.947077
41.942,239,293,0.9459034
41.974,239,292,0.9447523
42.011,238,292,0.9436048
42.042,238,292,0.9424115
42.078,237,291,0.943993
42.109,237,289,0.9456272
42.142,236,287,0.9471855
42.177,236,287,0.9481137
42.209,236,286,0.9487117
42.243,235,286,0.9493003
42.278,233,278,0.9385415
42.311,232,272,0.9284467
42.342,231,266,0.9197748
42.378,229,262,0.9126344
42.41,229,258,0.9068946
42.442,227,256,0.9023427
42.48,226,254,0.8987545
42.51,226,252,0.895959
42.542,225,251,0.8937804
42.581,225,250,0.8920369
42.612,224,250,0.8906495
42.641,224,249,0.8895555
42.679,224,249,0.8887087
42.709,224,248,0.887933
42.742,225,300,0.8465127
42.777,228,299,0.8443385
42.821,230,292,0.8466493
42.841,234,284,0.8510948
42.878,238,275,0.8564136
42.909,240,267,0.8614831
42.942,245,261,0.8667725
42.98,252,253,0.8740681
43.008,255,251,0.8772795
43.044,268,248,0.8861725
43.077,274,254,0.914773
43.109,283,253,0.921241
43.14,290,253,0.9249522
43.177,294,253,0.9269158
43.209,294,264,0.938641
43.243,297,266,0.9397061
43.276,300,267,0.9395627
43.31,302,267,0.9386806
43.343,304,268,0.9373985
43.377,306,268,0.9359233
43.408,308,268,0.9344118
43.443,309,267,0.9328872
43.476,310,267,0.931322
43.508,310,267,0.9295836
43.543,311,267,0.9276444
43.575,313,265,0.9243608
43.609,312,265,0.9203855
43.643,301,275,0.9091327
43.675,291,285,0.899838
43.707,282,294,0.8921508
43.742,273,300,0.8849554
43.776,266,304,0.8785554
43.807,257,311,0.8720338
43.843,252,315,0.8624966
43.875,240,310,0.8595054
43.909,231,307,0.8516712
43.942,222,305,0.8454385
43.975,215,303,0.8405128
44.006,209,303,0.8364518
44.046,203,304,0.833392
44.075,197,306,0.8310139
44.108,193,306,0.8296371
44.143,190,307,0.8286622
44.176,187,308,0.8279701
44.207,185,309,0.8274747
44.242,184,310,0.8271996
44.275,184,313,0.8269904
44.308,184,315,0.8267597
44.343,185,317,0.8265399
44.375,188,319,0.8264213
44.407,192,322,0.8265021
44.445,200,324,0.8268861
44.476,210,326,0.8275228
44.51,218,328,0.8287393
44.543,224,329,0.8298913
44.575,230,330,0.8310851
44.612,247,326,0.8342372
44.644,264,321,0.8371592
44.676,276,317,0.840131
44.714,287,313,0.842936
44.743,294,311,0.8455186
44.777,301,310,0.8479566
44.819,305,309,0.8503406
44.846,309,309,0.8525488
44.875,311,309,0.854485
44.911,313,309,0.8561316
44.943,315,309,0.8574905
44.976,316,309,0.8585665
45.013,317,309,0.8592899
45.045,317,310,0.8596987
45.077,318,310,0.8599074
45.11,318,310,0.8598373
45.142,317,310,0.8590533
45.176,316,309,0.8577372
45.211,313,310,0.8548259
45.243,306,313,0.8503874
45.275,298,317,0.8456701
45.311,287,321,0.8408627
45.342,274,326,0.8362901
45.376,260,331,0.8324398
45.411,249,335,0.8296115
45.442,239,338,0.8275315
45.475,231,340,0.825983
45.51,224,342,0.8249251
45.542,219,344,0.8242207
45.575,213,345,0.8237822
45.61,210,345,0.8235326
45.642,206,346,0.8234082
45.679,203,346,0.8233642
45.71,194,343,0.8108136
45.745,191,343,0.809265
45.778,189,342,0.8084319
45.81,188,342,0.8080847
45.844,187,342,0.8082739
45.877,188,341,0.8089888
45.912,190,339,0.8102056
45.942,194,337,0.8118454
45.984,198,333,0.8138984
46.024,203,328,0.8162534
46.046,210,325,0.8187924
46.084,215,320,0.8213552
46.113,221,317,0.8240736
46.145,227,315,0.8274888
46.184,236,306,0.8325604
46.214,247,295,0.8379915
46.246,255,286,0.8423622
46.286,262,281,0.8464457
46.315,266,277,0.8498587
46.346,271,275,0.8528574
46.386,274,273,0.8555178
46.419,276,272,0.8578401
46.443,272,269,0.8707652
46.48,274,268,0.8737627
46.512,283,261,0.8794202
46.543,291,255,0.8835822
46.587,296,250,0.8863836
46.616,301,247,0.8878911
46.648,303,244,0.8881461
46.686,303,240,0.88691
46.714,292,242,0.8815849
46.749,282,245,0.8766319
46.784,271,246,0.8714888
46.815,257,247,0.8662836
46.85,249,241,0.8609689
46.881,242,237,0.8566528
46.911,236,232,0.8531351
46.946,230,228,0.8502505
46.98,224,225,0.8480719
47.012,219,222,0.8465046
47.046,215,220,0.845434
47.079,212,219,0.8447343
47.11,208,217,0.8442904
47.147,206,216,0.8440142
47.18,204,215,0.8438519
47.213,203,215,0.8437655
47.247,203,214,0.8437128
47.279,203,214,0.843729
47.311,203,213,0.8438591
47.347,206,213,0.8441939
47.379,212,212,0.844741
47.411,216,221,0.837752
47.449,227,221,0.8394169
47.48,243,221,0.8440134
47.512,258,221,0.8490637
47.547,273,222,0.8548632
47.579,284,222,0.859912
47.611,293,224,0.8639349
47.648,298,225,0.8670818
47.68,302,227,0.8695068
47.713,305,228,0.8712862
47.746,308,229,0.8725079
47.779,310,229,0.8733124
47.812,310,230,0.873523
47.847,310,230,0.8729538
47.882,310,231,0.8708407
47.914,308,233,0.8661754
47.946,308,240,0.8587737
47.98,289,261,0.8495147
48.011,271,281,0.8414559
48.046,254,298,0.8350303
48.079,240,313,0.8302828
48.11,225,309,1.069656
48.147,222,310,1.118779
48.179,229,322,1.152699
48.214,239,330,1.177766
48.245,246,338,1.189554
48.28,255,337,1.209648
48.315,262,335,1.224499
48.346,268,333,1.234569
48.38,273,335,1.233666
48.414,275,339,1.22745
48.449,277,348,1.206966
48.481,269,333,1.220599
48.515,266,325,1.223262
48.547,263,317,1.225871
48.579,263,312,1.227037
48.614,262,307,1.230988
48.649,262,303,1.234057
48.68,260,296,1.243359
48.717,260,291,1.249029
48.747,259,287,1.25379
48.78,258,284,1.25828
48.816,257,282,1.262035
48.849,257,280,1.264872
48.882,256,279,1.267253
48.914,255,278,1.269216
48.946,254,277,1.270825
48.981,254,276,1.272184
49.016,254,275,1.273348
49.049,254,275,1.274353
49.08,254,275,1.275241
49.117,254,275,1.276006
49.15,254,275,1.276601
49.183,254,275,1.277188
49.215,255,275,1.277125
49.248,255,275,1.27769
49.281,255,275,1.278205
49.316,257,276,1.279522
49.347,260,281,1.275746
49.385,262,285,1.271553
49.414,267,289,1.2729
49.446,270,293,1.271194
49.484,274,296,1.269717
49.515,277,298,1.269281
49.546,280,301,1.268647
49.584,282,302,1.268426
49.615,283,303,1.268271
49.647,285,304,1.268264
49.685,286,305,1.268105
49.714,286,305,1.268116
49.746,287,306,1.267645
49.783,288,306,1.267234
49.815,288,307,1.266911
49.848,288,307,1.266617
49.882,288,307,1.266573
49.916,288,307,1.266388
49.946,288,307,1.266155
49.984,288,306,1.263397
50.016,273,310,1.117108
50.046,279,317,0.9356266
50.084,283,320,0.8603721
50.117,284,323,0.822203
50.148,286,324,0.7995487
50.183,287,325,0.7858424
50.215,288,326,0.7797636
50.248,290,326,0.7794591
50.282,291,326,0.7828301
50.317,292,326,0.7880982
50.35,293,327,0.7940354
50.382,293,327,0.7998226
50.414,294,327,0.8051024
50.448,294,327,0.8097042
50.484,294,327,0.813631
50.515,294,327,0.8169772
50.546,294,327,0.8198014
50.582,294,327,0.8222207
50.614,294,328,0.8242737
50.65,293,329,0.8265398
50.685,293,330,0.828441
50.714,293,331,0.8300118
50.76,293,331,0.8313095
50.783,293,332,0.8323758
50.815,293,333,0.8332425
50.85,293,333,0.8339087
50.882,293,333,0.8343825
50.914,293,334,0.834715
50.951,293,334,0.8349443
50.985,293,334,0.835099
51.016,293,334,0.8352051
51.051,293,334,0.8352805
51.084,293,334,0.8353367
51.113,293,334,0.8353795
51.15,293,334,0.8354116
51.184,293,334,0.8354372
51.214,293,334,0.8354586
51.25,293,334,0.8354771
51.281,293,334,0.8354935
51.313,292,334,0.8355078
51.358,292,334,0.8355207
51.383,292,334,0.8355326
51.414,292,334,0.835544
51.453,292,334,0.8355546
51.486,292,334,0.835564
51.517,292,334,0.8355731
51.55,292,334,0.8355821
51.583,292,334,0.8355911
51.614,292,334,0.8356012
51.652,292,334,0.8356116
51.686,292,334,0.8356245
51.714,292,334,0.8356397
51.75,292,334,0.835655
51.785,292,334,0.8356636
51.815,292,334,0.8356459
51.851,290,334,0.8356087
51.883,287,334,0.8355467
51.921,284,335,0.835368
51.952,279,335,0.8349748
51.989,272,336,0.8346455
52.022,260,338,0.8346683
52.054,251,340,0.834709
52.086,244,341,0.8346918
52.121,237,343,0.8345741
52.157,230,344,0.8343725
52.187,225,345,0.8341318
52.224,220,345,0.8339084
52.254,217,345,0.8337243
52.285,214,346,0.8335183
52.322,211,346,0.8333386
52.358,211,346,0.8332167
52.383,209,345,0.8331686
52.419,209,345,0.8331404
52.451,208,344,0.833172
52.485,209,343,0.8333543
52.52,211,341,0.8339901
52.551,217,337,0.8352351
52.583,227,335,0.8373582
52.619,237,331,0.8398713
52.651,246,328,0.8426632
52.686,255,326,0.8459243
52.719,264,324,0.8497881
52.751,273,321,0.8537912
52.783,280,319,0.8577235
52.82,286,318,0.861549
52.852,292,316,0.8651403
52.886,295,314,0.8683854
52.923,299,313,0.8712779
52.951,301,312,0.8737787
52.982,304,311,0.8759348
53.02,307,310,0.8777654
53.049,308,309,0.8793113
53.085,310,309,0.880615
53.117,310,309,0.8817264
53.149,311,308,0.8826584
53.188,312,307,0.8834327
53.218,313,306,0.8840234
53.251,313,304,0.8843744
53.285,312,302,0.8844195
53.32,312,301,0.8843381
53.351,301,290,0.8811853
53.385,291,282,0.8785788
53.419,280,274,0.8757461
53.449,267,266,0.8727928
53.487,256,260,0.8702006
53.518,247,256,0.8679494
53.549,239,252,0.8660978
53.585,232,249,0.8646821
53.618,226,248,0.8636354
53.649,221,246,0.862886
53.687,218,245,0.8623778
53.717,215,244,0.8620417
53.749,213,244,0.8618476
53.785,212,243,0.8617804
53.818,212,243,0.8618176
53.849,212,242,0.8621101
53.885,213,241,0.8631826
53.917,216,240,0.8648461
53.95,221,239,0.8679208
53.986,229,237,0.8718522
54.02,241,238,0.8793263
54.049,264,239,0.8910972
54.085,281,239,0.9005183
54.118,294,239,0.9085311
54.151,303,240,0.9147155
54.186,310,241,0.9193766
54.217,315,242,0.9227642
54.249,318,242,0.9251891
54.285,319,243,0.926881
54.32,321,243,0.9279402
54.354,322,244,0.9283866
54.385,322,246,0.9274866
54.417,320,248,0.9243583
54.456,315,252,0.9170724
54.486,307,257,0.9058971
54.518,295,264,0.8920664
54.553,283,273,0.8783042
54.587,272,281,0.8664617
54.617,265,287,0.8593577
54.653,258,292,0.8537936
54.685,252,298,0.8493432
54.717,247,302,0.8455901
54.754,241,307,0.8428044
54.785,238,311,0.8407411
54.818,234,314,0.8392739
54.853,232,317,0.8382046
54.885,231,319,0.8374573
54.917,231,319,0.8369744
54.953,235,321,0.8366255
54.988,241,322,0.8368011
55.018,250,323,0.838284
55.053,264,321,0.8428012
55.085,276,320,0.8487342
55.117,289,318,0.8561262
55.156,300,317,0.8645172
55.186,308,315,0.8728159
55.218,314,313,0.880222
55.253,319,312,0.8864004
55.286,323,310,0.8913885
55.321,326,309,0.8952601
55.354,328,308,0.8982162
55.385,329,306,0.9004454
55.417,329,305,0.9021166
55.453,329,302,0.9032905
55.487,327,299,0.9034534
55.523,321,292,0.9019631
55.553,306,286,0.9009293
55.588,287,276,0.8967466
55.621,269,267,0.8920444
55.654,254,260,0.887749
55.686,242,255,0.8843631
55.721,233,251,0.8819131
55.753,227,248,0.8802578
55.788,222,247,0.8791764
55.823,219,246,0.878521
55.855,217,245,0.8782238
55.885,216,244,0.87826
55.921,216,242,0.8794544
55.955,220,241,0.8827075
55.986,225,240,0.8873997
56.022,238,235,0.8966122
56.054,254,233,0.9005321
56.087,275,235,0.9157001
56.123,290,237,0.9273435
56.154,300,238,0.9360716
56.188,308,239,0.9422147
56.221,313,240,0.9464582
56.256,316,241,0.9491466
56.288,318,241,0.9506149
56.322,318,243,0.950765
56.356,316,245,0.9476622
56.386,304,250,0.9377573
56.421,292,255,0.9269032
56.454,281,261,0.9123882
56.486,268,269,0.8974844
56.521,255,278,0.8827115
56.552,243,287,0.8698769
56.585,233,295,0.8593205
56.621,224,301,0.8515775
56.654,219,307,0.8462059
56.688,215,310,0.842546
56.721,213,312,0.840024
56.752,213,314,0.8378676
56.789,218,316,0.836373
56.822,229,316,0.8375174
56.853,242,315,0.8401434
56.889,258,313,0.8461975
56.921,274,310,0.8543577
56.953,289,309,0.8638741
56.991,301,308,0.874718
57.022,312,306,0.8846434
57.053,320,306,0.8931987
57.09,327,305,0.8998259
57.121,330,305,0.9046564
57.154,333,305,0.9076896
57.19,335,305,0.9091491
57.221,335,305,0.9084597
57.253,332,307,0.9023557
57.289,328,309,0.8928906
57.322,322,310,0.882451
57.353,312,314,0.8714414
57.389,305,317,0.8649302
57.421,288,329,0.8642467
57.452,274,338,0.8637789
57.489,250,342,0.8883611
57.523,240,342,0.887214
57.554,229,338,0.8809887
57.589,217,333,0.8731873
57.621,202,323,0.8628261
57.653,191,315,0.8549327
57.689,183,309,0.8491725
57.721,176,302,0.8451054
57.754,173,296,0.8424393
57.789,171,290,0.8409645
57.821,171,284,0.8407784
57.855,174,276,0.8417096
57.889,178,269,0.844746
57.921,187,262,0.8506395
57.953,197,255,0.857856
57.99,210,249,0.8675629
58.022,226,245,0.8782356
58.057,237,242,0.8872014
58.092,256,241,0.8965966
58.121,270,241,0.9030502
58.161,281,243,0.9072118
58.19,287,245,0.9095308
58.221,292,247,0.9101985
58.257,296,250,0.9084704
58.289,298,254,0.9043529
58.322,297,258,0.8983077
58.357,293,264,0.8901975
58.389,283,270,0.8792678
58.421,273,275,0.8693842
58.458,262,280,0.8606318
58.489,250,283,0.8537189
58.523,238,284,0.8484797
58.557,228,286,0.8444695
58.589,218,288,0.8412935
58.621,208,290,0.8389284
58.657,199,293,0.8372286
58.689,192,295,0.8360244
58.721,185,298,0.8351188
58.759,187,313,0.8400446
58.789,190,323,0.8439292
58.823,200,338,0.8595995
58.857,207,349,0.8729727
58.889,219,362,0.8863435
58.921,228,371,0.8956295
58.959,235,377,0.905328
58.99,241,380,0.916789
59.022,245,378,0.9222509
59.059,247,378,0.9293957
59.09,250,373,0.9356673
59.123,253,368,0.9435909
59.159,257,368,0.9497434
59.189,263,361,0.954416
59.225,267,354,0.9583699
59.258,272,357,0.9663902
59.289,274,360,0.9729198
59.325,276,363,0.9782331
59.358,278,364,0.9824498
59.391,280,366,0.9857557
59.428,281,368,0.9881282
59.457,281,369,0.990251
59.49,279,375,0.9995763
59.527,278,381,1.007766
59.557,277,388,1.014148
59.589,275,392,1.019554
59.628,271,395,1.028592
59.661,269,397,1.035893
59.69,266,398,1.041399
59.726,264,399,1.04512
59.757,263,400,1.045954
59.789,262,400,1.047478
59.825,262,401,1.048508
59.859,261,401,1.048954
59.889,260,402,1.04919
59.926,260,402,1.049266
59.959,259,371,1.021275
59.989,258,362,1.012486
60.025,257,355,1.008675
60.057,256,351,1.006526
60.09,255,348,1.00533
60.125,253,338,1.001493
60.159,252,330,0.999102
60.19,251,326,0.9976002
60.225,250,322,0.9965499
60.257,250,319,0.9962799
60.29,249,318,0.996037
60.325,249,317,0.9959741
60.357,248,315,0.9967166
60.389,247,314,0.9978471
60.428,246,314,0.9993582
60.46,245,313,1.000158
60.493,245,313,1.000864
60.525,248,317,0.9987502
60.557,252,320,0.9965507
60.593,254,324,0.9944758
60.625,257,329,0.9932322
60.657,260,333,0.9923461
60.693,262,336,0.9921702
60.725,263,339,0.9916843
60.757,264,341,0.9916838
60.795,259,338,0.9913875
60.825,256,337,0.9919208
60.86,254,337,0.9921581
60.893,252,335,0.9912648
60.928,253,332,0.9880709
60.958,253,329,0.9849707
60.996,253,326,0.9830878
61.03,253,324,0.9820205
61.057,254,320,0.9813777
61.093,254,319,0.9814143
61.126,263,317,0.9757566
61.158,271,316,0.9707223
61.193,277,316,0.9665992
61.225,282,315,0.9633616
61.257,286,315,0.960858
61.293,289,315,0.9588524
61.325,290,315,0.9572817
61.359,292,314,0.9559672
61.393,293,314,0.9546705
61.428,294,314,0.9535817
61.457,294,314,0.9525025
61.495,294,314,0.951494
61.525,295,315,0.9505433
61.558,295,315,0.9496551
61.593,294,316,0.9485654
61.625,294,316,0.9474941
61.66,294,317,0.9468153
61.693,294,318,0.94578
61.725,294,318,0.9450564
61.761,294,318,0.943923
61.793,293,319,0.9428733
61.825,293,318,0.9413003
61.861,291,318,0.9405034
61.893,290,318,0.9399623
61.926,289,318,0.9399003
61.961,286,318,0.9406113
61.994,277,302,0.9399315
62.025,263,286,0.9495769
62.061,240,271,0.9801579
62.093,232,260,0.9869919
62.126,227,254,0.991437
62.161,223,248,0.994252
62.193,218,247,1.003269
62.225,215,245,1.007492
62.262,213,245,1.011128
62.295,214,242,1.009577
62.326,217,240,1.004887
62.361,220,236,0.9984673
62.393,225,232,0.991785
62.425,230,229,0.9854015
62.465,235,225,0.979297
62.496,239,222,0.973874
62.525,244,221,0.9691521
62.563,246,219,0.9650639
62.593,250,218,0.9615709
62.625,253,216,0.9585662
62.661,255,216,0.9558791
62.693,257,215,0.9534525
62.727,259,215,0.9511234
62.761,260,214,0.9490497
62.793,262,214,0.9472215
62.826,263,214,0.945603
62.861,264,214,0.9441198
62.893,264,214,0.9427485
62.937,265,214,0.9414353
62.967,266,214,0.9400854
62.996,267,214,0.93862
63.031,267,214,0.9369352
63.066,268,215,0.9350331
63.093,269,215,0.9328094
63.129,270,216,0.9302097
63.161,271,217,0.9273208
63.193,273,217,0.9241852
63.243,274,218,0.9208367
63.261,274,220,0.9170285
63.293,273,221,0.9123328
63.329,272,222,0.906486
63.365,268,223,0.8992366
63.393,263,224,0.8905339
63.43,255,226,0.8809462
63.462,247,228,0.8718668
63.493,239,230,0.8639325
63.529,230,231,0.8572927
63.563,223,234,0.8521056
63.593,218,235,0.8482074
63.628,213,237,0.8453551
63.66,210,238,0.8433056
63.693,207,239,0.8418573
63.732,206,240,0.840916
63.762,205,240,0.8403006
63.793,206,240,0.8400739
63.841,209,240,0.8407259
63.861,216,240,0.8434982
63.896,227,240,0.8488292
63.93,256,244,0.8614873
63.962,276,247,0.8720036
63.994,293,248,0.8813525
64.029,307,249,0.8893736
64.062,316,250,0.8958961
64.093,323,251,0.9008452
64.136,328,252,0.9044131
64.175,330,253,0.9068727
64.197,333,254,0.9083341
64.231,334,254,0.9088532
64.265,333,256,0.9070097
64.297,330,258,0.9013501
64.331,322,264,0.8901524
64.361,315,270,0.8799003
64.397,310,274,0.8730108
64.429,294,284,0.8852808
64.462,281,294,0.8976094
64.498,269,321,0.899659
64.528,261,340,0.9003236
64.561,255,353,0.8996086
64.597,252,362,0.8985385
64.628,249,368,0.8974379
64.66,247,372,0.8964711
64.697,246,374,0.8957278
64.729,246,377,0.895254
64.76,246,379,0.8956569
64.796,248,381,0.8973937
64.828,250,381,0.8999762
64.86,254,383,0.9035552
64.897,258,383,0.9072427
64.929,263,383,0.9116186
64.961,267,380,0.9157755
64.997,273,377,0.9229887
65.029,278,376,0.9300177
65.062,282,374,0.9362197
65.097,288,373,0.9421241
65.129,291,372,0.9472079
65.163,294,371,0.9516822
65.198,297,370,0.9554411
65.229,298,369,0.9584289
65.261,299,369,0.960642
65.297,300,368,0.9622008
65.33,299,369,0.9693986
65.361,299,369,0.9754018
65.397,298,369,0.980528
65.429,297,369,0.9854556
65.465,296,369,0.9894747
65.498,293,369,0.991933
65.53,296,359,0.9617713
65.566,297,351,0.9379837
65.599,298,345,0.9210016
65.629,297,339,0.9069469
65.665,296,333,0.8961737
65.697,294,326,0.8866851
65.731,292,317,0.8777646
65.767,287,303,0.8769695
65.797,282,293,0.8780112
65.829,277,283,0.8816122
65.868,273,275,0.8868597
65.897,268,250,0.8851487
65.93,265,228,0.8860047
65.965,263,212,0.8880065
65.997,262,199,0.8903809
66.029,261,190,0.8926505
66.066,259,187,0.8982068
66.101,258,186,0.9030732
66.129,257,185,0.9073696
66.168,257,185,0.9110188
66.197,257,186,0.9138336
66.229,258,184,0.9118735
66.267,260,191,0.9140138
66.297,262,199,0.9153945
66.329,263,205,0.9153979
66.364,270,218,0.9028209
66.397,277,233,0.8904562
66.429,283,248,0.8805987
66.464,286,261,0.8733636
66.497,290,272,0.8680823
66.528,293,281,0.8644511
66.567,293,289,0.8621825
66.599,293,294,0.8607305
66.634,294,299,0.8598043
66.664,294,301,0.8592203
66.697,294,304,0.858858
66.734,294,305,0.8586386
66.767,293,307,0.858521
66.796,293,308,0.8584248
66.833,293,308,0.858351
66.864,293,308,0.8583112
66.898,293,308,0.8582781
66.934,292,307,0.858099
66.964,291,305,0.8578663
66.996,289,303,0.8577058
67.032,286,299,0.8576172
67.066,278,287,0.854611
67.099,267,274,0.8502836
67.134,258,262,0.84662
67.165,250,253,0.8437802
67.2,244,247,0.8416796
67.239,239,241,0.8400496
67.271,234,239,0.8388074
67.302,231,237,0.8378367
67.335,229,235,0.8370982
67.367,228,235,0.8365794
67.399,230,238,0.8381382
67.436,234,242,0.8402693
67.471,239,248,0.8428864
67.499,246,254,0.8453872
67.535,252,258,0.8474584
67.568,258,263,0.8489774
67.601,266,266,0.8495513
67.635,274,267,0.8498513
67.667,281,268,0.8499434
67.699,287,268,0.8499663
67.735,293,268,0.8499132
67.771,299,267,0.8497617
67.799,303,267,0.8496132
67.833,307,266,0.8494781
67.864,310,265,0.8494093
67.902,311,265,0.8494691
67.934,311,265,0.8495244
67.964,311,266,0.8496064
68,311,267,0.8498735
68.032,307,269,0.8503091
68.066,302,272,0.8507591
68.101,297,275,0.8516234
68.133,290,281,0.8529616
68.164,283,287,0.8560863
68.2,277,292,0.8587214
68.233,273,297,0.8604506
68.267,269,301,0.861994
68.301,266,303,0.8632947
68.332,264,306,0.8643246
68.364,263,309,0.8658197
68.401,261,311,0.8672058
68.433,260,313,0.8684629
68.464,260,315,0.8693671
68.5,261,316,0.8698669
68.533,266,313,0.8647856
68.566,272,310,0.8595592
68.604,281,306,0.8549963
68.633,283,304,0.8576022
68.667,284,303,0.862783
68.701,284,303,0.873651
68.733,284,304,0.8854024
68.769,285,319,0.911919
68.801,283,329,0.9449382
68.833,282,336,0.9671946
68.865,281,342,0.9810737
68.902,281,345,0.9900562
68.937,279,348,0.9959368
68.965,278,350,0.999819
69,278,352,1.002031
69.033,277,353,1.003318
69.07,277,354,1.003768
69.103,282,353,0.9692011
69.133,286,353,0.9423435
69.168,289,353,0.9234431
69.2,291,353,0.910343
69.234,291,354,0.901525
69.269,292,354,0.8956691
69.3,292,354,0.8917909
69.332,292,355,0.8902922
69.368,291,357,0.8897643
69.402,291,359,0.8898423
69.433,291,361,0.890277
69.468,291,363,0.8906296
69.5,290,363,0.8911337
69.535,290,365,0.8918738
69.569,289,366,0.8927107
69.602,289,368,0.8907799
69.634,288,370,0.891448
69.668,288,371,0.8894873
69.7,288,372,0.8890718
69.734,287,373,0.8899008
69.774,286,375,0.8908466
69.805,286,377,0.8916659
69.836,286,378,0.8924231
69.875,285,380,0.8929616
69.901,285,381,0.8933458
69.933,285,383,0.8934062
69.968,285,385,0.8929864
70,286,387,0.892221
70.033,286,389,0.8908752
70.076,287,391,0.8893602
70.101,287,394,0.8877029
70.133,288,397,0.8858719
70.17,289,401,0.8822116
70.201,290,404,0.881237
70.234,291,408,0.8807072
70.27,291,410,0.8804013
70.301,292,414,0.8801274
70.337,293,417,0.8797605
70.369,295,418,0.8794752
70.404,296,420,0.8794339
70.438,297,425,0.8765498
70.469,300,430,0.8734129
70.502,301,435,0.8697294
70.538,305,444,0.861103
70.57,308,446,0.8575464
70.602,310,454,0.850863
70.636,313,460,0.8435808
70.669,317,465,0.8359764
70.7,320,470,0.8290209
70.737,323,472,0.8222243
70.77,341,471,0.8110314
70.8,355,469,0.802745
70.837,371,464,0.7983248
70.87,384,460,0.7950305
70.901,360,342,0.8321012
70.936,350,314,0.8454739
70.97,347,301,0.8497581
71.003,359,307,0.8613551
74.907,475,285,0.9167342
74.943,475,285,0.9168615
74.975,475,285,0.9168968
75.009,475,285,0.9169748
75.04,475,285,0.9171036
75.072,475,286,0.91732
75.104,475,286,0.917626
75.148,475,286,0.9180504
75.187,475,287,0.9189571
75.208,475,287,0.920648
75.242,475,288,0.9229259
75.275,474,288,0.9256206
75.308,473,288,0.9286034
75.341,472,288,0.9317672
75.373,472,288,0.9349113
75.409,471,288,0.9380262
75.441,470,288,0.9411016
75.473,469,288,0.9443035
75.508,468,288,0.9473654
75.54,468,288,0.9504392
75.572,468,289,0.9533311
75.608,467,289,0.9559275
75.641,466,289,0.9582549
75.673,466,289,0.9602977
75.708,465,289,0.9620985
75.741,464,289,0.9636877
75.773,464,289,0.9650778
75.808,464,289,0.9662725
75.84,463,289,0.9672808
75.872,463,289,0.9680707
75.908,463,290,0.9686266
75.94,462,290,0.968994
75.972,462,290,0.9692133
76.008,462,290,0.96931
76.04,462,290,0.9692819
76.073,461,290,0.9691386
76.108,461,290,0.96883
76.14,460,290,0.9683893
76.172,460,290,0.967842
76.208,460,290,0.9672559
76.241,459,290,0.9666831
76.272,458,290,0.9661567
76.319,457,290,0.9657172
76.341,457,290,0.9654139
76.373,457,290,0.9652754
76.409,457,290,0.965215
76.443,457,290,0.9652943
76.476,457,290,0.9655781
76.51,459,290,0.9661513
76.54,460,290,0.9669878
76.579,462,289,0.9680509
76.608,464,288,0.969288
76.64,466,287,0.970704
76.679,468,285,0.9722748
76.709,469,283,0.9740435
76.74,471,281,0.9758973
76.776,473,280,0.9780055
76.808,473,277,0.9800697
76.84,474,274,0.9821661
76.876,473,272,0.9842692
